tweet,label
"Looks here. A list of the most popular stories on BBC - Brenda's way down in 6th, today of all days! @RepublicStaff http://t.co/9I14lT0fig",1
Boateng put through his own net in the dying seconds to hand Bayer Leverkusen a 2-1 victory on Sunday evening... http://t.co/hIXmqOqS,1
KEPR: State DOT: Snoqualmie Pass lane closures may cause delays: If a trip over the Cascades via Interstate 90 is in... http://t.co/3eYXSug3,0
Mayo clinic bound on Sunday with Briana.  Focused on getting my baby healthy!! Nothing else matters right now.  #nomoretearsin2015,1
tonight $2 tipsy tuesdays at 1433 Arch street at big bangs good food\u002c music\u002c and $2 drinks at ( 15th & Arch  http://t.co/5ZsyKWVQ,2
"""\""""""""Counting\"""""""" by Christina Grimmie reminds me of Nashville. I always listen to it on the roadtrip. Saturday will be no exception :)""",2
Dustin Johnson just drove a par 4 with an iron! http://t.co/rbprO8BCfW,2
"#KatyPerry, #JohnMayer, #WoodyHarrelson Celebrate Fourth of July with the Grateful Dead http://t.co/ILZxEvjmeT",2
@Waka_BacaFlame I'm already on my 3rd year at Colton it wouldn't make sense to graduate from gt after spending all this time here >.<,0
Ritchie Becomes Father for the 3rd Time: While Madonna was busy promoting her upcoming movie W.E. in Venic... http://t.co/vmtxBRB,1
@FoxNews @Montel_Williams is this why we hear that BO may be trading prisoners with Iran? Should we give them the 14 or so we have for them?,1
"""Three day weekend a head. Tonight Grand Bend forracing, Saturday Grand Bend with the inlaws more racing. Sunday first #Sting game for us.""",2
"""{Haha Ziiinggg} RT @Zingbot_3000: All across the US, with Live Feeds down, Big Brother fans are seeing the Sun for the first time in months.""",1
@howvery_ I\u2019m going to sob if the Kremlin don\u2019t play it on Friday\u002c even if it is 90s night.,0
Well coming up next it's are main event Neville an cesoro vs Kevin Owens an Seth Rollins next on Thursday night #Smackdown,1
"""By local, fresh produce for xmas at the special @SlowFoodMelb x @MelbFarmersMkts twilight market on 23 Dec https://t.co/U8oXvekqLi""",1
We hit @MartyrsLive with March Fourth Marching Band next Saturday! Scoop up tickets while they are still available: http://t.co/pnU6ZpvC,1
@AlluringMBeauty {Ari heard Circe\u2019s giggle and sat up in her hammock} Er\u002c anybody there? {She called out\u002c scanning the shore line of the--,1
@HayWayQBS Morning Huda. Happy Friday.wishing everyone a great weekend. Could you play wrecking ball for Eric Church. Thanks.,2
Lobsters? Aliens? Ipads? Kim Kardashian? Today's Sunday Survey - The unusual things you've seen in a Nativity play. https://t.co/mxd8IXXlL0,1
I just bought tickets to see Seinfeld in Durham next month. What a great Tuesday!,2
"""If Seth Rollins may turns a babyface tonight on #SummerSlam , so Randy might defeat Sheamus, then later, he will cash in on Seth Rollins...""",1
@25whitney if you don\u2019t by break time tomorrow that is my second team!   I would already have them if Gary Carter was in the set...,1
you didnt win ABDC but you won over my heart you may not know me but imma true ICONiac by heart----,2
@CharlHenders this is off the Charlie Hebdo shooting in January,1
I get to see the love of my life for the 4th time omgjsjsnznz NIALL,2
Marriner's reffing the Chelsea game then? Be more cards than Clintons dished out Saturday!,1
British Open updates: Amateur Paul Dunne among three leaders: Paul Dunne walked off the 18th green at St. Andrews on Sunday with a sh...,1
@pache71 It's nice to get out of here at 5 though I won't lie. May go see Snoop Dogg at Bluesfest tonight,2
Catching up with #Accused #SeanBean Jimmy McGovern is one of the best writers on TV today! Part 2 tomorrow with Anne-Marie Duff. Can't wait!,2
Good to see real progress on the cleanup and rebuilding in Henryville\u002c IN from the March 2nd tornado. http://t.co/ruvnrSck,2
"""I may be Asian, but it doesn't mean I automatically like T-ara. I'm not even familiar with KPOP. #DirectionersFuneral""",0
We beat Red Sox 3-1. Let's win the series tomorrow afternoon. #MLB. #Yankees.,2
"""This the 4th time someone said I look like Janet Jackson , lol""",2
Islam must be destroyed along with all mosques where the breed future terrorists imams are 5th columnist and should be deported,0
Manturov: Russia and Iran may begin the payments in national currencies https://t.co/HBVOA6xntY #news #Russia,1
RT @YankeeSnark: I find it ironic that I almost certainly would not be a Yankees fan today if I hadn't gone to college near Boston #rand ...,1
"Got to love the idea of night bouquets , as cheeky as they are .",2
Sonia n Rahul Gandhi got summons. Swamy is doing all the answering. https://t.co/VRLfsYY1Xt,1
We're going for coffee this afternoon and the cinema to see Paper Towns tomorrow...I love it when mum has a week off,2
Nick Foles attended the same high school as Drew Brees and broke all his records. This Monday Foles will continue his dominance over Drew,1
"""My piece on Mehdi Hasan &amp; abortion on @Guardian: """"""""Yes, being pro-life does make you less of a lefty"""""""" http://t.co/5hL8fTgi""",1
"""Thompson, White Sox rally to edge Red Sox: Trayce Thompson was 3-for-4 with 3 RBI Tuesday night while li... http://t.co/UHnQoRcZVR #news""",2
"""Seth Rollins may have lost, but he broke Cena!  #RAWSanJose""",1
I went to class with no paper on Monday so I had to write the notes inside my book.. That's why there shouldn't be class on Labor Day,0
Milan's Expo is well and truly over and it seems public transport strikes are well and truly back. One coming up on Wednesday 16 December.,1
A Muslim distinguishes  Islam and Islamism + explains why the 2nd more dangerous than Nazism... to Muslims &amp; others http://t.co/T3EJpIKZki,1
Jon Stewart cheating he helps Seth Rollins win that some cheap Monday Night Raw comes on tomorrow and I'm not going to be happy,0
@aBSTRVCT42 naaa i wrote on my ipod and im too lazy to convert it to my computer lol im recording it tomorrow,0
Settled in. Coffee in hand. Docs open. @TheCurrentCBC on. Let the morning begin #Friday #morning #work #officethings #cbc,2
"""Frank Gifford, dies at 84 - The Washington Post. I worked with Frank way back at Wide World of Sports. Class Act. RIP http://t.co/dMHmFXMegP""",1
Anybody going to that 4th of July pool party in Knollwood?,1
Have you got your tickets yet for our performance of Beethoven \u2019Missa Solemnis\u2019 at Barbican Centre on 17 October?... http://t.co/nyiJGg1D,1
I hope Paul Dunne blows up tomorrow only because UAB beats us in the tourney... #stillnotoverit,0
I'm not a sone. Not a Jessica biased. Not a seohyun biased. But seeing seohyun cried during the 1st fanmeet w/o Jessica makes me cry,0
Romeo Beckham leads out England with Wayne Rooney for his 13th birthday: David Beckham used his clout with the... http://t.co/MQYMuYlMav,1
"Protested the protest of Planned Parenthood this past Saturday in Austin, Texas.: Little did I know, being in ... http://t.co/wgbBDZnfSK",1
"Corbyn may be polling ahead but what about the Shy ""Tory"" vote? I think Burnham may win. Moderate left is not as radicalised.",1
- Grassroots racing at its best returns to Marana on Saturday\u002c October 27\u002c at the Gladden Farms 10K an http://t.co/czsOxWoQ,2
I may be mean with niall's legs sometimes but it doesnt mean i dont care,1
From the BBC:  Free childcare scheme 'may backfire' http://t.co/mtAzb9Ol4l,1
PRAY NO ONE GETS HURT OR KILLED IN LONDON TONIGHT GUYS. This looks like it's gonna go on for hours.,0
February Stars\u002c 15 years old and still one of the best songs Dave Grohl has ever written. #fact,2
"""Just got an e-mail from Eldora Speedway with the 2013 Kings Royal dates, July 12-13. #kingsroyal""",1
Off to Anfield on Sunday for LFC vs Newcastle with @willslater99 #excited,2
"""Amnesty for IRA murderers, some with dubious pasts are in govt in NI, free from prosecution, but today ex-para is arrested re: Bloody Sunday""",0
Standing by to watch the Apple Special event live: http://t.co/cld2MfUw,1
"As Apple goes bigger/expensive on Tablets, I had a nice chat with @KatieGBurke about Amazon going smaller/cheaper https://t.co/HwE8yZ5Ul7",2
"""Pacino to play Paterno in bio film coming out soon. This will mark Pacino\u2019s 2nd film with the phrase\u002c \""""""""Say hello to my little friend.\""""""""""",1
"but the advantage SVA has is its ' faculty , internships , etc. the guarantee of a job , as opposed to Savannah .",2
"""@Starbucks your employees at 6th and 14th in NYC need an attitude adjustment, going across the street to Dunkin where they won't be rude""",0
@TherealNYager @kjomd haha the Bucs c\u2019mon the t wolves are way better than them love Rubio ak 47 Derrick Williams b Roy !! Shved is good 2,2
"""GN everyone. PLZ pray for @clintlorance @FreeAmirHekmati Saeed,Raif,Christians,Yezidis,Babies,Soldiers, THE WORLD! May God Be with you all.""",2
"""Well, beautiful people the actual album in full glory will arrive today ready for tomorrow at the Horn! Thanks to @discfactory you guys rock""",2
Christians little brother told me the randomness shit today 10th graders have interesting minds,1
@BBCRadio2 Chris Evans should lose his voice more often if it means we get more listenable breakfast shows like this Monday and Tuesday's.,0
i had probably vote for you JP .,1
DealBook: Clearwire Is Sought by Sprint for Spectrum: Sprint disclosed on Thursday that it had offered to buy a ... http://t.co/9tz27aLu,1
"Disneyland for babes 3rd birthday, everything's paid for. Relax time with my #1",2
"""The Asian girls in the swim suit section for Miss USA are the ones with the worse bodies, c'mon now &gt;_&gt; #itsmissusa #cantyouworkoutmore""",0
Pretty sure it's from American Greetings. I may have bought the Dean Ambrose and Roman Reigns cards yesterday. ;) https://t.co/sznMSrMfNh,1
Breakfast\u002c training then of to London to prepare for the game against Spurs tomorrow,1
"Friday night cruising through Tennessee, listening to Eric Church with my love #bliss",2
I just went with Tom Brady 2nd overall. Did I win or...?,1
"""@SarahSahadinCBB You can always meet them on the Friday shakedown as Nicki said that'd be better, so it probably will be for the others! ;)""",2
"I've just bought the new Fleetwood Mac sat-nav.   It's not very good. Just says ""You can go your own way.""",0
@N_adaSayed haven't you though that the Christians may be right and all the evil that islam does you will all go to hell.,1
Hmm\u002c I think I am living the movie Ground Hog Day\u002c Grandma Jan and Isaac are back again this weekend,1
The Disco Balls are being polished...are you ready!?! This Thursday Night! Join us at the Adrienne Arsht Center... http://t.co/ahrAVMu0,1
@thunderclappp I know tomorrow's my last day of work and today I close so I'm kinda just laying in my bed listening to Janet jackson,1
"""From BAMS Radio tonite... The Legend says \""""""""this BAMA defense may be the greatest of all time...\""""""""   Offense wins games, Defense wins.....""",2
Good Job chicago bulls 1st win of the new season and derrick rose wasn't even on the court,2
"""@TheBigKohen @handaayass @BillieKayWWE You are a Zionist,the entire world hates your kind. Latest poll shows Israel is the 3rd hated country""",0
Show me your 7th grade literature term paper on Iron Maiden lyrics so I know it's real.,1
Ok. So now? Which canteen do you prefer?,1
Four Lions is on C4 at 9pm Sunday if you haven't seen it,1
"And it say ""April: Snoop Dogg quits weed!"" Then it says ""May: Snoop Dogg back on weed!"" I feel like that's me about a lot of things lmao",1
With the election right around the corner\u002c RRFP is pleased to announce Super Tuesday!  Get an additional 5%... http://t.co/aKR98s83,2
Niall has the sun glasses that I wANT WTF I want tHoSEEE!!!!!! @NiallOfficial gift them to me maaaaannnn http://t.co/uxMSFpmINc,2
Like a good neighbor State Farm is there...with a check for the damage to my truck...hopefully tomorrow!,2
The Donkey Show - Friday the 13th is an exciting day for the Adrienne Arsht Center of the Performing Arts in... http://t.co/bBWutUD0,2
My deepest condolences my dear friend .,0
No lor\u002c she wont let me see.,0
Massive good luck to everyone doing the #greatnorthrun tomorrow &amp; @Davie_A at Ironman Wales... let's help them do some epic fundraising!,2
Indiana 1\u002c Northwestern 0\u002c end first half\u002c men\u2019s soccer. Eriq Zavaleta\u2019s 16th goal the difference. IU dominating play. #iusocc,1
Thanks @VisitPasadenaCA! Jurassic Park is gonna roar this Saturday night with @jagsunmusic &amp; tasty food trucks! http://t.co/ldgXvcvTGK,2
Final hours for 2012 STN challenge.  Groups working on first drafts.  Tomorrow 2 pm HST is the DEADline,1
"""@Rebecca_Cress lol I mean I would go, but it'd be a lot harder for me... Lol just come back to Ohio June 18th&amp; we'll see them in Columbus :)""",2
"""My column on why Tom Brady speaking Sunday did wonders for everyone, including himself. Onto the Steelers- WEEI |... http://t.co/gdX6BLGthx""",2
"""With Shawn's death anniversary on the 21st, marking 3 yrs without him, well, my heart and crystal feel heavy. I know if he were still here..""",1
I stanned Kendrick heavy Dec-Feb should I be happy about this and call everyone favs irrelevant? https://t.co/LB8mZ9F1rn,1
Real Madrid could've paid the fee on the 1st day of transfer window if they really wanted De Gea. They're to blame for the entire fiasco.,0
I think Tushar Gandhi should hang himself to protest against hanging of Yakub.And yes it should be on 29th just day B4 30th #yakubdebate,0
@Hovee_ or like you know some Gucci sun glasses and just say they are prescription.,1
That was a nice nod seeing Ice Cube writing the screenplay for FRIDAY. Another movie directed by F. Gary Gray.,2
@Sajaa_kurdi @lulustinee @FatherYaqub77 yo bro we may as well just leave it   Alhamdulilah Turkish Government is run by Erdogan,0
Had a good time with student teacher\u002c Steve Emerson today at the home brew class. Next one will be June 2nd. http://t.co/YYmfqd3c,2
"After 61 days so far, on saturday i will finally see this guy again. Come home safe Batman, i love you. http://t.co/ROariDuqXq",2
It's that time again Friday night Lights if u free come watch my gryphons beat gaither tonight....,2
a$ap mob are at fucking earls court on the 30th for red bull culture class and its motherfucking sold out fucking FUCK,0
Come see the David Bowie tribute show I\u2019m in @ King King\u002c H\u2019wood\u002c Nov 4 & 5 (my b\u2019day). 6 singers/dancers\u002c 6 pc band - killin!,2
Sting winning at #NightOfChampions results in either Sting vs Taker at Mania or Sting vs Cena and I've got a bad feeling it's the 2nd option,2
Hmmm... I\u2019ll b done ard 230... So if meet u at yck i\u2019ll reach at 3\u002c but u\u2019ll b quite bored waitin lor\u002c if not i go myself lor... Or u can go orchard...,0
"Conor McGregor, Grade-A fighter &amp; Grade-A s**t talker. On December 12th, he's gonna take Aldo's belt. #TheNotorious http://t.co/GJIKp26asC",2
Frank Gifford dying on Hall of Fame weekend is strangely bittersweet. He and the Monday Night Football broadcasting team were the best ever.,1
"Joe Biden on why he may not run for president: ""my whole heart and my whole soul, both are pretty well banged up."" http://t.co/2Fb3jLBTah",1
And I never had a good time I sat by my bedside with papers\u002c poetry about Estella.   #Greatexpectations,0
@XboxSupport this is the 5th time I've asked now and not once have I been helped. Why do I get kicked off xbl when I don't watch Netflix,0
Kanye shoulda toughed it out with Nike just a lil bit longer  https://t.co/fNpzt4mmcN,1
@jrmahathir cakap je. Can we do it on tuesday ? Im in melaka. I really want to be in the picture... Please. *U may copy and paste this*,2
Still looking for one more person to take to Justin Bieber with me on July 12th please text me if you wanna come,1
Friday fish fry and football with Tressa! #ffffdate,1
Let us zoom out from the fraud\u002c and zoom into the fact that Madoff was a fucking genius. I may be alone on this one though.,0
Absolutely amazing day! November 11 is the HUGE revealing party for NLC. I absolutely can not wait ~ Pastor C,2
"""@swanie12345 make sure to leave the Dunkin at home tomorrow, don't want Sharpe to snap on you again""",1
@SuperEmz_3 you may already be aware\u002c but Alan Rickman is in a film called Gambit that\u2019s coming out soon.,1
"""@awfulannouncing Put one in an iron maiden, shoot one in a rocket to the sun and drop the other off in Antarctica with only hoodie to wear.""",1
@YatesSavannah I hope you get kidnapped tomorrow and shipped in a box to West Africa where you are taken by a bunch of Muslims and get Ebola,0
"""Obama in New Jersey today says he is there for them. HOWEVER tomorrow, he must head to Vegas AGAIN to campaign with Eva Longoria! SORRY!""",1
"""I want a fansign from Twee, June, Mikasa and Jen o3o""",2
Heads up Prince George's CC (@pgccnews)! Get involved with #ItsOnUs TODAY! https://t.co/CTDIy91v5r,2
"""My tweets are so inconsistent.  I can go from """"Mon Scotland"""" to """"Nirvana are amazing"""" to """"I love Doctor Who"""" in the space of 5 minutes.""",1
My house here e sky quite dark liao... If raining then got excuse not 2 run already rite... Hee...,1
@ShutDownTheSun \u2019These birds dont buy the sun\u2019 banner at the Carling Cup Final for Mikey Dye and the 96 #DontBuyTheSun https://t.co/cIB2ihJr,1
the one who take a role 2nd lead on Fashion King???,1
Serena reaches her 7th semifinals of the #USOpen in a row. Two more matches to complete the Grand Slam.,2
"""@KeithOlbermann Sure enjoyed seeing you on ABC Sunday, especially you and George talkin' baseball.""",2
Semi-finals\u002c then championship game tomorrow if we make it that far\u002c we will,2
"""Might as well get the Djokovic vs Federer final on Sunday going, even if Murray was still in the field. Just seems destined for that.""",1
Don't forget about Daylight Savings time. It is this Sunday morning at 3am. You get to move your clock back to... http://t.co/HHpk90P5,1
@the_overtones Looks like you guys had fun in 'sunny' Scotland...looks as if there'll be some hungover'tones today... #hadto x,2
"My tartan will have to take a rest this year, I'm part of the broadcast crew for the Pride Parade on Sunday!! https://t.co/qyyPzdwHfM",2
All seniors will be recognized at FCA tomorrow and the first 25 will get free chickfila coupons for free biscuits! See y\u2019all there :),2
I missed it :(( QT @soOsuh_ditty: i have got to remind myself to watch Stevie TV every Sunday. I was dying.,0
the steelers new 2nd string qb is... JOHN CENA!,2
Can't wait for Paper Towns and Nandos on Thursday with the lasses :) should shine some light over our results :))),2
Hannibal has been the most amazing show on NBC. I really hope they get a 4th season. Bryan Fuller is amazing #Hannibal #HannibalFinale,2
It's DAVIS Vs Gayliath. May God bring Christians a just victory based on His truth not abominable lies.  #kimdavis http://t.co/DhXcAQminf,1
I have to start packing tomorrow for Auburn just so I won't forget anything Saturday morning.,2
I want to watch The Vow\u002c so guess whose gonna watch that tomorrow night\u002c.with tissues?! ---->>> Thiss girl :)),1
Just said that!! On the frank Gifford tribute  https://t.co/EF0AsruWB2,1
@Roman_Empire_76:   BREAKING  NEWS Rock is return on Monday Night raw with help @WWERomanReigns  and Dean Ambrose NOW COMPILATION IS EQUAL,1
I am so confused by this David Bowie musical. Is it really done forever after Jan 20th? Or will it be back for a full run???,1
We\u2019re going to be here tomorrow - have lots to swap! London Children\u2019s Book Swap http://t.co/7oiwwcN3 via @southbankcentre,1
Thank you Rolling Stone for publish drinking game rules for tomorrow's debate. We are using it in Madrid,2
Can\u2019t wait for January to roll around with Raylan Givens and some new episodes of Justified. #bamf,2
"I should make dope ass songs for ANC, Valentine's Day, Easter Monday, Youth Day, Mandela Day, Women's Day and... http://t.co/MOwRAIfjPo",1
i jus wakey.. so did u buy tbk\u002c how much is it?,1
"""So that Trump tweet making the rounds right now is a response to the Charlie Hebdo attack back in January, not today's tragedy.""",0
Morning everyone!! Starting off our Tuesday we have..  Bee Gees with I Don't Wanna Be The One https://t.co/LEeNDmIG2M,2
@POTUS  you bring all kids of MUSLIMS here to the USA but the Christians being slaughtered by Isis YOU leave to die!! MAY GOD FORGIVE YOU!!,0
Dem born Venus come born Serena on top. Blessings on Blessings on Blessings.... May our children always excel and make us proud #USOpen,2
So excited you're coming home tomorrow! Love you MITCHIE. #onlychildprobs #imbored @meeschtull,2
"""By Joseph Ax and Steve Ginsburg NEW YORK, Sept 3 (Reuters) - Tom Brady triumphed over the National Football League on Thursday when a""",1
So Sunday Oliseh gets his first win as the Coach of Super Eagles after 2:0 win over Niger in an international friendly. #HaveYourSay,1
@pixiesongs @taylormomsen Hey could you two wish @i3y_xoxo a happy birthday for tomorrow? She is a huge fan from Japan of both of yours! :),2
"""Lots of total bases today for Ryan Braun as he hits a triple in 8th inning, already has a home run Sunday. #Brewers""",1
"@ToppsKick Hi, I would like to sign in with my 2nd Google+ acount, but I was told to contact you, as my 1st acount is currently in use, ?",1
"I love Apple, despite the fact that I'm constantly dissing the iPhone. Really looking forward to tomorrow's event.",2
@ElizeViola Oh\u002c I got ham. And I ate Reggie\u2019s ham. And I ate Brian\u2019s ham. Tomorrow I\u2019m getting more bc my dad said he\u2019s going to the store!,1
A FB friend of mine just posted that seeing Magic Mike XXL was the best night of her life. If only she knew what my typical sat night is.,2
Tomorrow I have Zumba but I\u2019m not really feeling it,0
@EvelDick which 3rd place Big Brother Contestant deserved to win their respective season the most?,1
What a prime knob cheese sat next to me on the tube talking extra loudly on the phone about a new show he's pitching to the BBC. Jog on.,0
"""Yes I have a final tomorrow, but more importantly I need the Kim Kardashian emojis.""",1
"Serena and Venus Williams faced off in a historic match-up at the 2015 U.S. Open on Tuesday, and many celebrities... http://t.co/QYtABftKYZ",1
@MichaelAWoodJr Ask how old they were THE 1st time it happened. I was 12. I had nothing but a Nintendo cartridge on my person. Megaman 2,1
"Jeb Bush, continuing to hit back against Donald Trump, took some not-so-subtle digs Wednesday at the GOP front-runner's decision to let a",1
Send me Lwanga's hw packet and I will buy you Dunkin tomorrow morning,1
"exceedingly brilliant and beautiful , and such a sweetheart .",2
"""Charlie Sheen's \""""winning\"""" ways get roasted on TV: LOS ANGELES (Reuters) - He may have looked like he was \""""... http://t.co/AzsR30A""",1
@BornIn_ASIA no because asia told me it was the 14th and now its to late .,1
"On Friday, Courtney Love posted a nostalgic image of her with Kurt Cobain and their daughter, Frances Bean... http://t.co/U1yc7W6Ta3",2
@LyndaG1963 @9975Ts @GrimMWB @Jcpcond :If she's like Michelle Obama that may not be true?,1
"""@GeorgeFoulkes @alexgallagher2 First Putin, then China, now Iran, if this was a 3rd world dictator it would be understandable, but the SNP?""",0
"""At his press conference tonight, Brian Kelly said Eilar Hardy may be allowed to return to the team after the bye week.""",2
#nowplaying And the Sun Will Shine - Bee Gees #foobar2000 https://t.co/Kv4ERrDiPJ,1
So it\u2019s official Monday is my first day. No more Matt for a long while.. Except on Tuesday\u2019s or Wednesdays:),0
"""March 28 will be the first One Direction's concert without Zayn as member. They'll sing at a sold out stadium, over 90,000 fans!""",2
"""Knaus, Johnson win appeal; no suspension coming, points restored: Sports 3 hours, 1 minute ago From the moment N... http://t.co/7EcllOo9""",2
"""How's you're Saturday night going, on a scale from Tom Brady to Courtroom Tom Brady? http://t.co/x5ehNxtjLp""",1
There is an emoji app with Kanye West emoji's called Yemoji i may or may not have downloaded it,2
"""MYSA has closed the Laurel Point fields, due to the weather conditions. All sessions there on Monday are canceled. :(""",0
"""@mattyd1984 Yeah would be. Think Kane will retire soon, so that may happen with those two. Still got 8 months till Mania so we'll see.""",1
So excited to go to Philly tomorrow wifff the best people everrr @rue_says @c_spenceful @LaurenElyse6 and Roseeee :))) #lovethem,2
"hi, i'm tom cruise. you may remember me from scientology",1
Might be watching Monday Night Raw just to hear John Cena's entrance song...,2
"""2 THINGS: Gandhi was racist, and it's friday""",0
Last year on September 8th I was meeting Ed Sheeran and this year on September 8th I'm going back to school... opposite of glo up,1
"""@Proffit1 Looking forward to the Colts game on Sunday! Beat the Bengals! Haha! Anyways, have a great day and I'll TYYL! :-)) XOXO""",2
One of my Magic Mike XXL co-workers and the coordinator of the premiere I went to on June 30 this year died... http://t.co/MsYMeianAw,0
Schools in Philly and Delaware have already cancelled classes for Monday and Tuesday.....UMBC will remain open the entire storm.,1
"I was going to say fear gas is probably illegal , but i am assuming LA hasnt gotten the memo yet to pass that law .",0
@EGiNcontrol Saw them at Riot fest last Saturday in Chicago. Hopefully you'll have a moshtastic time like a I did!,2
Can\u002c but meet so early?,1
Guarantee if I go to maths tomorrow ill spend the whole time talking,1
Question!!!!!! Somebody settle this for me.....  when the pope comes in town the weekend of the 25th of... http://t.co/6DNTE0xjaL,1
Rattlestick recommends IMAGINING MADOFF! Check it out on Sunday at 3p at the JCC in Manhattan! More info at http://t.co/EUbWa2zq,1
Just realized Saturday made 5 years since the first time I ever saw Justin http://t.co/4UKip0guQK,2
You broke asses better donate tomorrow if you go to Ihop and leave me a tip,0
Is announcing an award the same as presenting it? B/C K is announc it 11/1 but what about the actual Golden Globes show in january?,1
"""@CarlBanksGIII  never seen Frank Gifford play, but grew up watching him on Monday nights , thanks you Mr Gifford  rip""",2
@KPerryFanboy29 I think that may be what Kesha's mother meant by she helped her,1
hey vince let us go to berlin .,1
"""The great artist George Harrison (1943-November 29, 2001). Never played showy but always in service of the song. https://t.co/dRZaXZ6zpE""",2
Not going to be able to watch TVD live!!!!! I have two fucking tests tomorrow and a lit homework. FML,0
I\u2019ll be rooting for Penn State tomorrow...even tho THEY MURDERED JOE PA FOR SOMETHING HE DIDN\u2019T DO! the new coach & kids deserve that,2
Nah. It was such a close shave! Almost lost but then luck is on my side. Really miss him. Glad to see him again. Friends are very important indeed.,2
Did not know about National Hot Dog Day.  Enjoy one with a craft brew at Sun Up Brewing Co. http://t.co/6OTNbFGA2A,2
"""Xmas has come early @InfinitiHull. Q50 SE now available with free Sat Nav, free 18"""""""" wheel upgrade and free servicing. http://t.co/ZQnzlx2gkb""",2
Or tomorrow I don't care but I want to watch Ant-Man,1
Excited to be a part of the battle of Big Brother vs Little Brother tomorrow afternoon. Going to be fun. Call sheet is loaded and ready 2 go,2
When is Top Gear back on the BBC? New presenter Chris Evans reveals date of show's return: BBC Radio 2 and TFI Friday host discloses ...,2
Grateful Dead jams in the morn make for good friday vibez.,2
Can't wait for tomorrow when some of my Liverpudlian family arrive for the bank holiday weekend! :D,2
But I could just go see her the next time she plays .,1
"""Amazon Prime Day had 18% higher sales than Black Friday, you whiners!""   See, little one, Black Friday has this thing called ""competition"".",2
@planetjedward Ahhh ill be watching Sharknado tomorrow Wish I could see it now! =:D,2
@serap0t lol maybe.  I'm actually starting new music tomorrow! Starting with the John cena theme song. Just for @ericbs ;),2
#Tucson Gay couple gets license to wed in Kentucky county - A gay couple walked out of a Kentucky courthouse with ... http://t.co/8JNjc3mqwT,1
Tonight's Final: 4-2!!!!  White Sox win their 60th of the season. Rodon wins his 6th! http://t.co/o28xqw4Osn,2
TGIF - Join us for Happy Hour Monday Thru Friday from 4-7pm with #complimentary #fingerfood! #besttimeoftheday... http://t.co/Gkw34dgJU0,2
i'd rather go shopping for baby clothes with briana tomorrow than go to work,0
@Wobler_ 3 months free ESPN given to anyone. Got a letter through the post yesterday.,1
this morning i got a friend who told me she think  guys who cry  are weakling on the other hand i think she is  not mature enough guy have feeling too\u002c cantthey cry  ?,0
Springsteen\u002c Bon Jovi\u002c Sting to Star in Hurricane Benefit Concert Friday:  Superstar musicians born in the New Y... http://t.co/VFYM2xOU,1
that Fourth of July remix thingy in Paper Towns just makes me feel something weird and good and refreshing like !!!,2
Great way to end my 21st: watch the Miss USA pageant and cry because fat and ugly,1
Calle stupid but I really don't feel like going tomorrow :c,0
Finally watching Twilight for the 1st time. Now I can see why I avoided it #socringeworthy #awkwardacting :S,0
We're in hostile territory with these WNY Flash fans. 2nd half of overtime about to begin...Red Stars kicking off.,1
@Chris_Cordaro24 1st game in brooklyn and i want to see brook lopez,1
the day I went to watch Jurassic World which was the 13th of June so the next day of the release I got a call saying my aunt was pregnant ++,2
(#NinoAcostaH) Hamilton's homer backs Perez's stellar start: Josh Hamilton shattered the offensive silence Sun... http://t.co/ZmgXRbZU6a,1
PSA HELLO ATTENTION: Does anybody want some Ed Sheeran tickets for Nashville on the 8th?,1
If I make a game as a #windows10 Universal App. Will #xboxone owners be able to download and play it in November? @majornelson @Microsoft,1
"""@whitfield_tom from the Information Point either on Saturday at the Copthorne Hotel 12noon-4pm, or from the NIA on Sunday morning from 7am.""",1
Don't miss seeing Jurassic World on the jumbotron (@ the Joe) tomorrow at 8pm. Free food will be provided!,2
Yup. She took very long lor\u002c haha..,1
"""@bowtietwelve This was so the sun couldn't spin a """"louis trying for relationship with briana"""" story from her attending the concerts""",1
"""Kurian Joseph, who raised stupid doubts about modi's good friday meet, now questions about yakub's death penalty.Some ppl never learn""",0
"i saw what i did and realized that , Seperation made the distance , Alteration made it worse .",0
Smart learning with great speakers in the 1st day of IBM #NWoM Summit in Copenhagen,2
"""Spent the last hour listening to Van Halen, can't believe I've not listened before! Tomorrow it will be Iron Maiden. Holiday tunes sorted.""",2
RT @Caroljs:Yes!! opening ceremony Fri 8.30 amNZ v Tonga 9.15am OH v happy as he has Friday off  &lt;YAY. Might make ANZAC biscuits #RWC,2
Whoever\u2019s going to A$AP Rocky wit me on the 8th better buy their tickets like today. I think imma get mine soon,1
It's winner take all between John Cena and Seth Rollins. May the best wrestler win. #TitleForTitle #SummerSlam,1
Natalie\u2019s visitation is at 3-7 tomorrow at Zeimer\u2019s East on Hebron\u002c the funeral is at 10 at Holy Rosary on Saturday. Msg me if you have ?s,1
Michael Clarke looked reasonabley comfortable against the Gordon CC 1st Grade attack today.. #player #cheersforthenetboys,2
"1st opening shift in quite a while... This should be interesting.""",2
"""Have questions about Islam and Muslims? Join us  at the Lady Fatima Center Open House on Sat, Sept 19 10am - 2pm http://t.co/ynDQiSFGGo""",1
4th Album out #RED\u002c #20MillionSwifties\u002c 6 Grammy Awards\u002c 10 AMAs\u002c 13 BMI Awards! Reigning Entertainer of the Year ACM!  #6YearsTaylorSwift,2
