tweet,label
"""@user changed her mind? she bailed on st pattys, & now she def needs to come! im thinking about leaving after work on that friday?""",2
big l may be my favorite artist right now. even tho he gon. rip,2
"""well they stole josh hamilton from the cubs! why not schwarber, too?! http",1
"""roman reigns says he can one-up dean ambrose: raw, feb. 17, 2014 http via @user",1
mom this case may be one of the most strongest cases possible but it feels like holding and using a fucking nokia! http,0
david price finishes his start with 7 ip and 0 r. this is his 2nd career start against the yankees without allowing a run (9/13/2010 w/tb),1
the beijing summer olympics closed on august 24 2008. books on the olympics are found in 796.48,1
@user ... make huge sacrifices. croke park is the 3rd largest stadium in europe. ed sheeran concerts were there recently.,1
"#footballasakid every day at school, saturday & sunday morning for local teams, saturday afternoon going to watch chelsea",1
lovely last day at venice beach before coming home tomorrow #venicebeach #cali #love http,2
sat here dunking choc biscuits in my tea reading the daily mail.. and tells me about justin bieber new find ( xenia deli ) fuck off!! #jan1,0
"""the name's smith, sam smith. the songsmith's just been confirmed as the #spectre singer, hear his bond song """"writing's on the wall"""" sept 25""",2
@user you'll find out sunday! he's in a match! then an elimination chamber match for the ic title the week after!,1
my cuz is currently listenin 2 ed sheeran at fusion festival from the comfort of her garden.found my retreat if it rains when i'm there sun,2
"@user fuck this...i'll see if you win tomorrow cause i'm gonna go netflix &amp; chill with myself, later",1
"""might as well get the djokovic vs federer final on sunday going, even if murray was still in the field. just seems destined for that.""",1
from my recently viewed list i can see my dad watched the entire 1st season of gilmore girls on netflix yesterday #dale,1
"he bleached cos he wans to colour it w another colour rite... dun worry la, wont b too bad one lor..",2
"ok, going to be with @user on saturday at sm bacolod, to meet my crush!!! boom! xd!! hahahahqa",2
hulk hogan has a better chance of rejoining wwe than me watching it again if lesnar defeats taker tomorrow #summerslam,0
#texans: top supplemental draft prospect josh gordon conducted an individual pro day workout with the texans on tuesday http,1
"it's nov 2nd, at mumbai int'l airport with @user . leaving india in 2 hours. mixed bag of feelings. #timeflies #bittersweet",1
we bought our tickets to sam smith in april and they reschedule it for september 30th the night before bye,1
"worked sat,sun&amp;mon (labor day weekend) and got 1 admission cause no one gets ""sick"" on a holiday. but now the holiday is over&amp;every1 is sick",1
"kremlin support of assad regime may lead to possible""confrontation"" with us led coalition:kerry #raaf @user http",0
wat happen to the days of big bangs on monday night gettin drunk beyond my years wit my nigga kendall n not having a care or kid n the world,1
balls. i forgot celebrity juice was on tonight.,0
"""@user niall, would you follow us if we ran down the hallways at school tomorrow blasting steal my girl?""",2
"""and yes i know his tweet wad from the charlie hebdo attacks. don't tweet at me and say """"that's from january""""""",0
i'm so excited for the new iphone release tomorrow yas.,2
that's the 2nd time a korean girl gave me her number... at umbc! the first one was @user . #idowellwiththegeishas,2
wow drew peterson was just convicted on september 6th for murder of his 3rd wide and they never found the body of his 4th wide smfh,0
"""with daesh's warning, israel senses that the relative calm may be ebbing - jewish chronicle http",1
it seems the rest of my life may just be convincing people to watch ant-man with me.,0
wildcat workout october 31st in the old gym at 7pm!! #fvsu rrrrrrtttttt,1
rip chris hemsworth's killer bod may he get that back in time for thor: ragnarok,0
"""@user mcgregor vs aldo and rousey vs tate 3 december 5th, dallas, tx at&amp;t stadium....sound good to you?""",1
trying to cope with 30 dec milan heat wearing a suit...,1
harper upset with fans  http  when @user runs out every routine grounder to 2nd then he can complain about the fans,1
"""did donald trump propose the biggest tax hike in american history as jeb bush says?""  ruling: true http",1
@user i think i may have to make kris bryant my best man now.,2
this friday we warmly embrace all things kiwi!! nz v tonga will be playing on the rooftop with a nz flavoured bbq and steinlager a plenty,2
new chris christie superpac ad may be the most boring political ad ever produced. comparable to transforming cosmo kramer into jeb bush,1
for me to know for u to find out. haha :x,2
@user i'm coming to see you you at westfield parramatta on saturday!! soooo excited!!! xxx,2
yo! i n hui fang going john little sale at expo this late afternoon... wanna come?,1
"""#patriots tom brady may or may not know anything about deflating footballs, but he can deflate #nfl commission goodell #godcomplex""",1
did i mention that for my brothers 17th birthday he asked for and received john cena merch.,1
@user ok good to know. punting at metlife in december is a task just hope hes up for it.,2
"""copper river salmon is here- enjoy the 1st taste of summer, even though it's raining outside! &amp; mark your calendars for friday-one day sale!""",2
"""catholics give up stuff for lent, jews are fasting today...being presbyterian is starting to feel like the \""""""""casual friday\"""""""" of religions! ;)""",1
"@user goon is on tomorrow at 9, just sayin.",1
but then i don't get why ep kings are gonna play super rugby but they still playing kwi 1st div.. crusaders aint no puma's just so they know,0
"sooooo.... we think you whovians may have just crashed the people's choice awards site. - doctorwho: or,... http",0
2nd time to new creation church to see joseph prince for the 1st time. http,1
friday is the last day to early vote in maryland. i'm4q6. please join me and vote for question 6. #votefor6,1
apparently simply kpop comes on my tv. and i watched it sat. &amp; saw got7's latest song &amp; it was rly cute!,2
we're playing with jim white on tuesday! static on the radio por favor? http via @user @user @user #dcshows,1
"""literally 1st time i've ever watched the #vmas. miley called nicki out on her crap, and i respect that. #sorrynotsorry #suckitupnicki""",1
politifact sheet: 8 things to know about the planned parenthood controversy http via @user,1
@user yea look at the 1st tweet of briana's failed tweets she posted(she tweeted this pic earlier) http,1
"afterwork social @user s. king dr. from 4-9 saturday.  steppin,food, drinks.  5 days work and sixth day for relaxation.",2
"""@user oh thanks i appreciate it, they say the ps3 &amp; ps4 will have the night map on 8 september""",2
@user @user is that messi's twitter name or has the mexican sun fried your mind?,1
"""yourself into it. by listening to kpop, kculture comes with it. you may not agree with their culture and that's fine as long as it's in a""",1
@user after we get our winnings from hiko and koosta im going all in on digi for tomorrow ty hell raiser fangayz,2
semper entertainment brings you nirvana: where time stands still with the best djs in metro this august 15!!! at... http,1
"okies, no problem. see ya there!",2
@user we may not need bernie sanders after all. because it appears america now reflects scandinavian apathy more by the day.,0
chris brown really had me saturday. he sung all the throwbacks,2
steve jobs film bombs at the box office: director bizarrely blames david bowie: the steve jobs biopic may have... http,0
@user calibraska is 7th in italy but no one can hear it because of the 'explicit' #calibraskaep http,1
#njed please join @user and myself  this tuesday @ 8:30 pm as we discuss hib. special guest moderator @user glad to have you.,2
@user anytime ..@ 8:40 this week they r giving away madonna tickets too if you wanted to try to get in for that show for saturday too,2
... the cookies were for her :( .,1
@user do you think you could please more women in 1 night than charlie sheen?,1
@user just that we need more people down for working on resolving drought and or issues in 3rd world countries and focus less on gay,0
it's smash project's 2nd monthsary today! i think that's reason enough to vote and request to make endlessly number one today! :),2
22 - i haven't talked to you in a long time. you're chill as fuck. you may like lil wayne and drake but i still love you. ps: kurt cobain,2
"okie okie. so sorry 'bout it. r u going to peifuen's house on sun? if u r going, i can pass to u during that time too.",0
"""@user if you're in heaven, sunny with cardigan wind. if you're in hell, humid, no sun, feels like it might rain but never does.""",1
registering for my act's and sat's at the last minute -____- i am so tired,0
@user @user &amp; i was out with my best mate on sunday's who's uncle was murdered in ira bomb in london.,1
"@user on 2nd thought, i would have 2 cute kitties and you could have my cnbc obsessed, oracle employed, somewhat grumpy husband, deal!",0
scott walker lets 'handful of reasonable' muslims remark stand: in attempting to make a point friday about how... http,1
new movies starting fri:  1. how to make love like an englishman.  2. magic mike xxl.  #movies  #montreal,2
if anyone wants to come with me to jason aldean tomorrow night i have a free ticket,2
wednesday and thursdays will be a struggle at work once the champions league resumes *gmt +1*,1
@user hawks will discipline kane for sure. but he'll play again for the hawks. may just have to wait a bit,1
@user true fact: christianity based on a man who wins by dying. we call the day of his death good friday.,2
@user its almost 6pm in japan now..heheh..but good morning to you too,2
wednesday at roskilde festival was the best experience in my life. i'm still very much blown away. everybody at... http,2
http see my sunday times article on sam smith doing spectre months ago which he blatantly denied!,1
"how is ur haircut, nice? so tmr u coming to school to study with me ah?",1
your like jordan's on a saturday i got to have you and i cannot wait. .,2
"""buy and watch just dance on @user &amp; stream it on @user , it's very close to be her 3rd diamond single! #mtvbestof2015 lady gaga""",2
walker: take chinese leaders 'to the woodshed': wisconsin gov. scott walker said friday that chi... http #muhamadjabal,1
"""iron maiden announce first ever double album, the book of souls that will arrive on september 4th! : )http",2
my new theory... petraeus told romney no to benghazi at the debate cuz he was planning to blow it up later... can u say #october suprise?,0
"@user people are no longer in the dark, sm has changed the political landscape forever! hillary can't hide anymore http",0
haha... go la... it ends tmr.. else i wun wanna go today too... where u now?,1
may have something to do with big brother,1
nintendo may consider removing region locking with next console - game politics #io9.com http,1
when you're meant to start an assignment that is due tomorrow at 9 but twitter and teen wolf,1
i had to take friday off...it's a holiday..it's beyonce's birthday duhhh,2
i want to go see twenty one pilots give me a sunday lolla ticket. and a friday one for paul mccartney,2
did you know that 'real madrid' was trending topic on wednesday 2 for 6 hours in leicester? http #trndnl,1
skyline drive/ shenandoah w the fambam tomorrow! afghans at a park.. on a sunday.. how unique lol,2
the best thing i've heard all day was the fact islam comes home tomorrow,2
janet jackson new album out oct 2nd:  multiple sources confirm that during an interview with donnie... http read more!,1
"""rousey's fight may have been quick, but the most bad ass fight of all time is tom zbikowski v. robert bell.""",1
ima just be in mr. simmons class 3rd pd tomorrow,1
@user @user should consider a rally towel for the pats game! haven't had that  environment at sun life since 08 playoffs!,1
"""#jummamubarak to all muslims, may allah forgive us in this holy day...ameen! http",1
@user i thought it was over like a rousey fight. it may go into 4th qtr.,1
does anyone want to come with me to see ted nugent speak at freedom hall tomorrow. it's free,1
ac/dc is rocking out perth's domain stadium in november... and we want you to be there!  listen out for the cue... http,2
i get to see the love of my life for the 4th time omgjsjsnznz niall,2
@user glad to hear everyone is ok! a catch up is on the cards soon i'm back from seoul on saturday.,2
hillary upset biden may run; jeb bush upset trump is leading in the polls; both had family in the w.h. both feeling entitled to be next,0
@user   te quiero!<3 please come to mexico!!!!!!!!! greetings :3 #worldwide have a nice day today & everyday :)),2
"donald trump may ""say it like it is"" but what is the likelihood that he would have a cooperative congress, caller? @user",1
"@user scroll down for ""egg person of the year"" photographed with barack and michelle obama: http",1
i rememeber i was an 8th grader & in a while were about to be jr's wow .,1
racist mad libs: islam is _______ with _____  http,1
"""since tomorrow is the 9th anniversary of george harrison's death, my tweets will just be about george.  sound good?""",2
@user @user thursday probably listens to iron maiden and smokes cigars because he's super hardcore,1
@user will do brothaaa. i might be going to the ohio state vs. nku game on december 1st @user,1
"""murray two sets to love down. think the broadcaster may want to turn the volume down, quiet a few f's coming from murray! #usopen2015""",1
think i'm gonna have to have a maccyd breakfast on the ways to spurs tomorrow ;),2
"""prince george turns two! """"we are mildly amused,' the young prince was quoted as saying upon 1st cake-nibble. dn http",2
it's our 3rd anniversary! can you believe that? many thanks to all who have supported &amp; are continuing to patronize mitchie's sweet petites!,2
getting up at 8am monday thru friday just might be worse than kanye west last night at the vmas,0
happy sunday! back at the river center for miss usa!  it's going to be an interesting night. who is watching the big show?,2
the sound of #sunday with david bowie - this is not america http #webradio #internetradio,1
i'm going to walgreens tomorrow because i know there's gonna be a sale on halloween candy.,1
"""eid was on sat.&amp; #bajrangibhaijaan is salman khan's film with no-action,good wom. only monday(if not low)&amp; tuesday boc can make things clear""",1
lllinkkk skinny puppy is headlining lllinkkk festival kinetik !,1
if you think your sleep patterns were off during thanksgiving break... wait until jan 2nd. @user,1
"tgif! so happy it's friday, we are super excited for the weekend, getting hooked up to try the athens solace and virture on saturday.",2
who will be evicted. steve or johnny mac. find out tomorrow at 8/7c. and who will return to the game? find out on big brother! #bb17,1
"angela merkel may be the most powerful politician in europe, but she has rarely shown much inclination for bold... http",1
"mark martin by far the most unluckiest nascar driver of all time, 2nd 5 times in points & the heartbreaking 07 daytona 500.",0
"@user thanks for rt, my dear! by the way, if you hear noise from the west, it's just this sunday's pride parade in vancouver :))",2
"but who's tryna make that move to the berkmar game against brookwood, friday?",1
"""george harrison (25 february 1943 - 29 november 2001). we miss you. we love you. krishna bless you, my love. :( http",2
shawn will be in norway the 17th sweden the 18 and las vegas the 19 that's insane lol,1
"exhausted after a long day at wppi, but ready to do it again tomorrow!",2
beyonce followers want the obama administration to make her birthday a national holiday! http,2
rt @user crimson confidential >> qb/rb threat blake sims may be just offensive weapon bama needs http,1
"""@user i recall an  insane 80s friday night wwf classic where he hobbled with crutches into another match to """"help"""" rival hulk hogan.""",2
amanda knox case: the obsession with what happened that night in italy http,1
i haven't slept this much since holi in 2nd year college with the 'bhaang' episode. cough syrup #win.,1
@user and then there are shows that durdle around between neat and terrible/generic the 1st season then get cancelled (terra nova),0
who's going to tampa on the 10th to see ed sheeran?  #music #edsheeran,1
wanna see stars this friday? check out the red stars we have coming in! http,2
to keep in pace with friday 13th here's a teaser for the new david bowie album scheduled for release jan 8th...... http,1
sang one garth....  well it's bulls and blood it's dust and mud it's the roar of a sunday crowd it's the white in... http,1
"""if real madrid's appeal to uefa and lfp for the de gea transfer is successful, he'll join them tomorrow. yikes.""",1
volunteer time! remembrance service invitation mail out will be here at the christi center on thursday nov 15th... http,1
some analysts are beliving that tony romo will have a win against the falcons sunday night...yeah ok.,2
art on the town friday november 2: 6 brand new locations!,1
"""#fb fiorina blasts clinton, asks why trump is mia: republican hopeful carly fiorina said monday that she... http #news""",1
highkey ima cry on monday and just sing loud af to sam smith.,1
looking for 3 people to join my younique team by oct 31st. just a few requirements: 1. must love make up 2. must... http,2
"remember that the pride parade is on tomorrow in manchester! if you're thinking of going to town, there'll be... http",2
"at around 11pm on monday, winans said he heard his son crying and went to check on him. when the concerned dad... http",1
"zumba!!!! have you tried it yet? next session begins november 15th! sign up now, great way to keep up your cardio... http",2
"""this ain't the 1st day i've ever called nicki ignorant, fuck. i'm on and off w/ her. its simple, &amp; i don't always like how she handle shit.""",0
such a beautiful morning.. just drove past winter wonderland in hype park! going there thursday with @user can't wait! #suchakid,2
recognise this projecting clock? you may have seen it in harry potter! #spotclock http http,2
i know how bad this hurts :(,0
"whoever becomes the next greek prime minister, may his/her name be as pronounceable as tsipras is.",1
celebrate the first day of classes with us tomorrow: saa will have dunkin' coffee and donuts in centennial commons tomorrow morning at 7:30!,2
u good lor. now i really hungry. e food there nice?,2
saw ant-man on tuesday. great film. much more character driven than the big epic mcu films.,2
the 1st dance at my wedding will actually just be a duet of diamonds from sierra leone-remix with my husband as jay-z and myself as kanye.,2
@user mam at this sunday when you host raw sunday dhamaal please take brock lesnar's side.... ;) &lt;33,2
"it is not all that we would have wanted , but it is more than ever happened under bush .",2
@user trying to do the same ha. but i've been good. just waiting to be up in auburn with y'all in january,2
"""@user i was at the game tonight, the amount of blue jays fans there was incredible. by the 10th it was 50/50 with red sox fans.""",2
"""as 19 sep is international talk like a #pirate day &amp; 21 sep is international #peace day, maybe 20 sep could become international #irony day?""",1
@user oh iight i can dig it but how you going to act tomorrow night tho younging ?,1
brits don't want these economic migrants. for every single one convicted of a crime david cameron and theresa may must serve the sentence.,1
"""\""""""""men tomorrow you will have one of your hardest patrols...cif turn in\"""""""" lets hope i have everything""",0
when you were gonna get some netflix and chill sex tomorrow but you start your period http,0
let's do it tomorrow everyone who buys a coffee from dunkin donuts please donate your cup to this amazing project  http,2
"no school tomorrow = tumblr the whole night, till i fall asleep p;",1
"""two years ago today we were off to italy!! the only reason i remember is because,  it's prince george's 2nd birthday!""",2
"""@user  after the 2nd round, you did your usual melodramatic spew that dustin johnson was in a class of his own. same old garbage.""",0
he is let me navigate ever since .,1
"haha so people are saying the 4th of september should be declared a public holiday bc it's beyonce's birthday, batho ba ratiwa hey hehehe",2
well that was a great success at bluesfest tonight! looking forward to saturday night! #tdbluesfest,2
murray's in major crisis here - 5 - 1 down in the 2nd set after losing the 1st! scenes!!,0
"""loved the today show peeps on 3rd installment of """"sharknado""""!! @user   @user",2
at http you'll see they're also doing a david bowie night at los globos january 23. my band is called gene g. nee. join!,2
"""i'm going to armin van buuren at tinker field - edc orlando in orlando, fl - nov 10 http",1
"""32 year old man rapes and infects two kids with hiv: a 32-year-old man, mr. terkura iorpuu, was on thursday ar... http",0
only at ics does everyone tweet about their homework productivity on a saturday...holla at the good students #icsprobs,2
"""aaron rodgers totally did the a.i. \""""""""practice?\"""""""" routine for the media today. it must be good to be a champion #packers""",2
prenatal moves to wednesday at 7 p.m starting tonight and an additional pre-natal yoga class starts thursday 9/10 at 8:45 with heather!,1
#signsyouneedtogrowup you still hit up the skate center on friday nights,1
yo if last friday night by katy perry doesn't take you back to bomb middle school days then i feel very bad for you,1
"""enjoy the summer, celebrate national ice cream day this sunday! visit honey cup in the channel islands harbor,... http",2
just about recovered from a mad two weeks of events. foo fighters at the mk bowl tomorrow. gonna rock out and recharge!,2
"""remember folks. grabbed 3 more earnings plays today. celg,cme and hsy all calls for tomorrow!!! 5/5 for the week   $cme http",1
"""@user exactly. no difference between the koran #isis uses,or the #koran the """"peaceful"""" muslims we may think we know,at work/school...""",0
"i saw you at jr_nal , add me back ?",1
i never expect too much. expect too much and you may be disappointed. this is referring to this frank ocean release. just chill n' wait guys,1
if kendrick and cole drop they're album in february watch drake drop his a week after just to kill there buzz. that would smart marketing,2
just take me back to saturday when jason aldean sang big green tractor because i fucking love that song and it was 17373x's better live,2
our business club's networking dinner with eskom's cfo paul o'flaherty is on 29 october. book with lisa 0118704263 http,1
@user rolling stone says van morrison's astral weeks is the 19th greatest album. should be #1. happy 70th birthday van. 8-31-15.,1
they may as well start talking about kim kardashian's new camel coat... http,1
trying out a new life purpose oracle deck today-one free 3 card career/life purpose reading if you comment 1st on fb. http,2
looking at the @user results from the gold coast is getting me excited for going at twickers in may :d,2
still on army duty in alabama but thinking about how lucky i am. @user married me 8yrs ago today.,2
"fuck it,  might go see reggie tomorrow ...",0
#keepcalm are you ready for the zac brown band this sunday night at spac? http,2
#bluejays score 4 in 10th beat red sox 5-1 http turn your photo into a baseball card on the iphone: http,1
"""mt @user #syria, deir ezzor: mohammed al-saleh was martyred due to the shelling of the city. tuesday, 9 october. http",0
just watched journey to the mysterious island and may i say i have noooooo idea how vanessa can not be jumping all over josh.... #justsayin,1
"""@user was at the zac brown band concert in philly on saturday. saw a lot of """"jailbait"""" and immediately thought of you. it was weird.""",1
"""#straightouttacompton director f. gary gray: living in hotel, working in music, linking up with ice cube for 'friday' http",2
"coming up: hillary &amp; bernie may be leading in the polls, but @user is still in the race. @user http",1
"""red bull boss confirming that vettel will be released on the 28th  november, thus missing the two-day test on november 25th and 26th.""",1
christmas in september! apple's keynote on the upcoming iphone is today at 10am pacific!,2
"i'm going to anthony hamilton at dar constitution hall in washington, dc - sep 15 http",1
tom brady speaks for the 1st time since suspension overturned... http #tombrady,1
i just may be the only person who still play temple run,1
tuesday 4pm.  ellen degeneres launches her new season with caitlyn jenner on nbc4.  what would you like to hear... http,1
one may argue yakub has gone thro process. hanging on his birthday is bigger message and scar to paki lovers. dangerous game has just begun,0
"""early morning playing 7 cards with the guys, please play justin bieber - sorry, jolly monday morning tune!  @user",2
"""@user didn't ipoop just came out with 3rd gen ijunk not to long ago? why the 4th??? cuz they can not compete with samsung, asus,nexes....,,,""",0
"""i wonder """"@user is sunday oliseh at wembley to scout players for the super eagles?""""""",1
rt @user steelers gonna beat the ravens tomorrow lol,2
e admin building there? i might b slightly earlier... i'll call u when i'm reaching...,1
"""greeted this morning to the sight of a boss who shall remain unnamed sat by himself paying bills to katy perry's """"the one that got away""""""",2
"""the vamps sang rest your love, cwd, cheater, sty, last night, i found a girl and wake up at the sun gig tonight!""",2
@user justin is going tea time with sophia grace and rose tomorrow on the ellen show at 4 on really :),2
tv show ratings: mr robinson bows out steady with its finale on wednesday: big brother drops from i... http #festivals,1
is it ironic that caitlyn jenner may be charged with manslaughter? or is that just a pun,1
another #chelsea vs #manchesterunited today for the 4th round of the carling cup!! don't miss out,2
school tomorrow just isn't gonna work for me,0
fantastic event in tenby on sunday with the second running of the ironman wales triathlon. more than 40 nations... http,2
friday mubarak to all muslims all over the world.,2
michael from good times is the 2nd greatest michael. michael jackson is number one.,2
@user @user i'm making a surprise day long visit tomorrow shhhh (what do you want from dunkin bc dad said munchkins),2
them seniors gone beat the juniors tomorrow.,1
@user his 1st tweet after the attack was this. it's not unlikely he'd tweet that then after charlie hebdo http,1
"@user hey emile, do you have plans to lp any more 3rd party nintendo console titles, such as fragile dreams, last story, or klonoa?",1
"kerry now starts begging iran to release american hostages, iranians laughing all the way to the bomb. # sunday morning futures @user",0
youtube improves upload process with optional notifications and new tags editor: google on thursday announced th... http,1
fantastic! sarah palin demands that migrants to usa 'speak american'. can't make this stuff up. http,0
"huffingtonpost: tomorrow venus, jupiter, and the moon will align for a brilliant night show http",2
we have just won our 1st match in the mysa international girls tournament! go girls go,2
wednesday episodes of big brother are so boring now that there are no more battle of the block competitions.,0
"""gorzelanny finishes the ab, walks schwarber. 2 on and 1 out for kris bryant in the 5th""",1
@user perfect for the week that contained international talk like a pirate day (19th)... arrrghhhhhh!!!! :-) x,2
yeah... now the next thing is to decide which movie we shall watch,1
apple special event live bloganother always-exciting apple event! join us october 23 as we update live from the ...http,2
"@user @user just whip it baby, whip it all night (welcome to soul train fandom; may you never leave)",2
"got a great piece for you history buffs friday morning, a game between schalke & bayern that marked the end of germany's greatest ever side.",2
may this new year bring much goodness to rahul gandhi that he starts thinking about development of india! http,2
off to scotland today for the week so i'll miss the wankfest at wembley. utd 2-1.,0
"""@user if murray comes back well, he'll be the 2nd/3rd best d maybe johnson. i'd want him for the leafs for sure.""",1
why does everyone ignore zayn's interview with the sun? he said all he did was for the fans #5monthswithoutzayn,1
@user we're going to see ant-man tomorrow. i figured it would seem even better in comparison after watching this. :),2
the boys have a surprise for aussie directioners with whispers they may return to the australian xfactor http,1
just sat in bed and watched a lot of christians vines and even tho i've seen them ali still laughed every time,1
#nowwatching infinite's weekly idol with eng sub! <<< it's their 3rd time going to weekly idol! :dd,1
@user on saturday peeps will be saying the same thing about foo fighters,1
seinfeld may be the only thing that isn't funnier to me after i've had a few drinks,1
"""tomorrow, sylvia and damien have my full attention. #storytime with @user",2
@user dustin johnson good 1st day again. deja vu on him flopping next few days.,2
join us for worship on sunday 10/28 and enjoy the dance ministry and joyful noise at both services 8:45 and 10:10.,2
officially out of office hours until the 8th!  in my back pack: nintendo and mario bross yes mp3 yes bikini yes... http,2
jas needs to wake up already!!!!! i want her to come over and help me get ready for the math taks retest on tuesday..,1
warning: this may not safe for work. but mojo &amp; ac just found out about some new amy schumer leaked nudes! http,0
"""luxury&gt; watch: jennifer lawrence, amy schumer may grace the red carpet in same dress &gt; la-- http #vip""",1
@user is there a screening tomorrow for the capitol one fixture?,1
okinawa concert is going to air on 1 nov. hope someone will record it. i would love to see seunggi & shinhye :),2
"""this may be the tiniest act of defiance, but i just downloaded 2-eagles of death metal songs on itunes &amp; i'd subscribe to charlie hebdo too""",1
anyone want to come to art park tomorrow after school with a few others ? if you do tweet me :)x,2
@user i installed madden 16 deluxe last monday night for ps4 and still haven't received my packs today nor the reward for opening 50,0
"going to the conor mcgregor vs jose aldo ufc fight on december 12, who wants to go??",1
rousey is knocking women out bigger than mayweather in 30 seconds fuck you mean she cant beat may weather in a mma fight,0
@user  6 tickets for sam smith concert  sept 30 cheap! flew our family of 6 here fir the concert! beyond upset!,1
"hope you are having an ""eggcellent"" tuesday!  the omelet was for bentley and i. http",2
friday in #vancouver at the scottish cultural centre see #ggw champion chelsea green vs malia hosaka. chelsea was... http,2
french club monaco confirmed on wednesday that a loan deal has been reached with real madrid for p...  http,1
still tryna figure out why the hell hot jam is on a monday...,0
frank ocean album coming out tomorrow.. i'm sure it is.,2
well now all the pre-teen aged girls who were thinking of paying money to go watch thor or kong at the movies are going to have 2nd thoughts,0
"""ant-man was good tho. and props to the guy who mention about the 2nd extra scene at the end of the movie, you da real mvp.""",2
"ok.tats good, cya then babe!",2
finally saw the galaxy foams in person on saturday... let's just say <<<<<< smmfh ugly ass shoes!,0
listening to paul mccartney; got a major need to see him in concert again! might pull out the concert dvds tomorrow,2
"""@user :d sure are! we are playing the lair on dec 1st with heroes for hire, masketta fall, forever ends here and wstp :) come!!""",2
@user almost saw you there. i was going to see ted 2 but i'd seen everything else so going monday night to combine it with ant man,1
i'm seatin at e right side...quite front... shld b ez to find... u reachin?,1
hillary whacker @user rehashes the same article he wrote 6 weeks ago. not one new fact in sept 7 piece.,0
"""it's september 8th and frank ocean still ain't released an album, thought abel bought you time? nah.""",1
@user but trust a dj who's giving away triksta - all about n.o. rap scene [choppa] on gumbo monday 7pm #fundingdrive2012! bounce!,2
rtrtrt @user rt if you love the song called last night on earth by green day.#indowantsgreenday,1
rt @user republicans reminded obama that he was still a nigger boy to them today huh?,0
when niggas in the bus are playing kendrick and cole's black friday out loud &gt;&gt;&gt;&gt;&gt;&gt;,1
my sister wants me to workout with her at the crack of dawn tomorrow in oracle...,0
books start off relatively short and ` easy ' reading and get progressively darker and more mature .,2
"""sunday reflection: why the gop should give obama the higher taxes ...: well, the debt deal is behind us, but it'... http",1
i'm bout to just listen to nicki minaj all night,1
"""hello ashton. i may not be a crazy obsessed fan, but i really do like you. that literally just sounded crazy srry im so awkward @user",2
@user are you going to go to levi's tomorrow??,1
ted 2 was a great way to end my 25th. was cool to see toxie in the film,2
sam smith is going to be in austin tomorrow and i'm going to be in san marcos! why?!? i wanted to see him so bad!! :'(,1
